client_id,command,Hash value,Duration of Time,Timestamp,Duration of Time(sec)
taekyung_kr,ipfs cat QmPoACcAt4KZ94MDSW5dPRyhBki9gGEDfQa4GNYQRbb6aF > read_file16,,0:00:02.723297,1674108549.388589,2.723297
yeongbin_us,head -c 10485760 < /dev/urandom > test_file17,,0:00:00.398910,1674108551.481485,0.39891
yeongbin_us,ipfs add test_file17,QmYGQFwP9aycuw4mtmXPx1tdRXjeBARpB5fUecgoDtB6i9,0:00:00.814144,1674108553.643758,0.814144
yeongbin_kr,ipfs cat QmYGQFwP9aycuw4mtmXPx1tdRXjeBARpB5fUecgoDtB6i9 > read_file17,,0:00:22.777032,1674108577.864048,22.777032
byungkeun_us,ipfs cat QmYGQFwP9aycuw4mtmXPx1tdRXjeBARpB5fUecgoDtB6i9 > read_file17,,0:00:29.667557,1674108608.959329,29.667557
byungkeun_kr,ipfs cat QmYGQFwP9aycuw4mtmXPx1tdRXjeBARpB5fUecgoDtB6i9 > read_file17,,0:00:03.574671,1674108613.953308,3.574671
taekyung_kr,ipfs cat QmYGQFwP9aycuw4mtmXPx1tdRXjeBARpB5fUecgoDtB6i9 > read_file17,,0:00:04.118534,1674108621.057451,4.118534
yeongbin_us,head -c 10485760 < /dev/urandom > test_file18,,0:00:00.389982,1674108623.126782,0.389982
yeongbin_us,ipfs add test_file18,QmUXx23c7ayr5SqjZCTFBTNrvUZ2uLE6GN2NNWy1nNhimo,0:00:00.883190,1674108625.411813,0.88319
yeongbin_kr,ipfs cat QmUXx23c7ayr5SqjZCTFBTNrvUZ2uLE6GN2NNWy1nNhimo > read_file18,,0:00:16.671325,1674108643.647829,16.671325
byungkeun_us,ipfs cat QmUXx23c7ayr5SqjZCTFBTNrvUZ2uLE6GN2NNWy1nNhimo > read_file18,,0:00:15.220940,1674108660.340202,15.22094
byungkeun_kr,ipfs cat QmUXx23c7ayr5SqjZCTFBTNrvUZ2uLE6GN2NNWy1nNhimo > read_file18,,0:00:03.747319,1674108665.504943,3.747319
taekyung_kr,ipfs cat QmUXx23c7ayr5SqjZCTFBTNrvUZ2uLE6GN2NNWy1nNhimo > read_file18,,0:00:04.405764,1674108672.95641,4.405764
yeongbin_us,head -c 26214400 < /dev/urandom > test_file19,,0:00:00.954625,1674108675.515595,0.954625
yeongbin_us,ipfs add test_file19,QmdLHpb3tMdLwKmafcYdTX5WADdZQQdDUZREm6oBMoT2UN,0:00:01.834265,1674108678.700528,1.834265
yeongbin_kr,ipfs cat QmdLHpb3tMdLwKmafcYdTX5WADdZQQdDUZREm6oBMoT2UN > read_file19,,0:00:41.433715,1674108721.534686,41.433715
byungkeun_us,ipfs cat QmdLHpb3tMdLwKmafcYdTX5WADdZQQdDUZREm6oBMoT2UN > read_file19,,0:00:31.924545,1674108754.878273,31.924545
byungkeun_kr,ipfs cat QmdLHpb3tMdLwKmafcYdTX5WADdZQQdDUZREm6oBMoT2UN > read_file19,,0:00:11.033484,1674108767.590379,11.033484
taekyung_kr,ipfs cat QmdLHpb3tMdLwKmafcYdTX5WADdZQQdDUZREm6oBMoT2UN > read_file19,,0:00:16.570729,1674108787.22682,16.570729
yeongbin_us,head -c 26214400 < /dev/urandom > test_file20,,0:00:00.961245,1674108789.832019,0.961245
yeongbin_us,ipfs add test_file20,QmSJYRsCgJeoUWJimmGeA51inq1jjEtJPWT5XKwgSvo6eJ,0:00:01.798947,1674108793.081703,1.798947
yeongbin_kr,ipfs cat QmSJYRsCgJeoUWJimmGeA51inq1jjEtJPWT5XKwgSvo6eJ > read_file20,,0:00:41.523501,1674108836.109501,41.523501
byungkeun_us,ipfs cat QmSJYRsCgJeoUWJimmGeA51inq1jjEtJPWT5XKwgSvo6eJ > read_file20,,0:00:55.377211,1674108892.929798,55.377211
byungkeun_kr,ipfs cat QmSJYRsCgJeoUWJimmGeA51inq1jjEtJPWT5XKwgSvo6eJ > read_file20,,0:00:11.030865,1674108905.351824,11.030865
taekyung_kr,ipfs cat QmSJYRsCgJeoUWJimmGeA51inq1jjEtJPWT5XKwgSvo6eJ > read_file20,,0:00:09.402358,1674108917.889337,9.402358
yeongbin_us,head -c 52428800 < /dev/urandom > test_file21,,0:00:01.916165,1674108921.464463,1.916165
yeongbin_us,ipfs add test_file21,QmVFyB3SWBqCqpCcWrZ1TxtXzgrk6Pxg9Rv9JHzCxiDa9W,0:00:04.096260,1674108926.876785,4.09626
